id,created_at,text
562864437254946816,2015-02-04 06:45:14,"@polymernanotech Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/akqy7ALroO"
562864435896025088,2015-02-04 06:45:13,"@being_delhite Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/tZZlFSf0NG"
562864435698884608,2015-02-04 06:45:13,"@Mridu01 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/q6qpbdABy4"
562864434679676929,2015-02-04 06:45:13,"@KanishkAgrawal Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/RZiWJ2dOCZ"
562864429021532160,2015-02-04 06:45:12,"@Dinesh_Murugan Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/uq6OtZSdq6"
562864428782485504,2015-02-04 06:45:11,"@AARajivBhatia Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/4oMK0xeuHi"
562864299690184704,2015-02-04 06:44:41,"@__kaivalya__ Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/lIzn7upFHK"
562864298570297344,2015-02-04 06:44:40,"@sri_ay Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/lxa4BGIYJW"
562864297416859648,2015-02-04 06:44:40,"@freesinceborn Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/UXCPxKKq5S"
562864297366523904,2015-02-04 06:44:40,"@kappan07 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/R33qKZdmIx"
562864291943313409,2015-02-04 06:44:39,"@OCBrtav Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/v8iDnCB7vr"
562864291276406785,2015-02-04 06:44:39,"@thairaladka Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/Y44zcKWDNw"
562864291054100482,2015-02-04 06:44:39,"@manishsharmatnt Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/TSzkHsLmK3"
562864290945052674,2015-02-04 06:44:39,"@ihirenb Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/ApMlks2MAV"
562864290513031168,2015-02-04 06:44:39,"@mhdsarfaraz Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/w88foSC1qg"
562864290345267201,2015-02-04 06:44:38,"@dushyant9kumar Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/VFeI6NletD"
562864289078583296,2015-02-04 06:44:38,"@Rajendra260 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/eO33r50g3v"
562864288113913856,2015-02-04 06:44:38,"@HimalayanPanda Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/bgDnKRv4kW"
562864288113909760,2015-02-04 06:44:38,"@pranitparas Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/JhW9G48tJK"
562864288067780608,2015-02-04 06:44:38,"@TheClever_Idiot Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/WqSB8l0u2E"
562864287610585091,2015-02-04 06:44:38,"@saransh_motiani Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/wXdASz4AXJ"
562864287178584064,2015-02-04 06:44:38,"@AAPforevery1 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/WajTfa8lgv"
562864286775918592,2015-02-04 06:44:38,"@sameergupta84 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/U9x77bMVLn"
562864286645891072,2015-02-04 06:44:38,"@BlogOnWorkers Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/cVqZ1UMZHD"
562864279842717696,2015-02-04 06:44:36,"@92gurjinder Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/9OJspYDSE2"
562864279469441024,2015-02-04 06:44:36,"@siputri66 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/bddL6aK1el"
562864279360389121,2015-02-04 06:44:36,"@rajeshwarc_i Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/wvqIM7wtMK"
562864277657485314,2015-02-04 06:44:35,"@humanbeing2014 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/MXTvxOPysR"
562864277653307393,2015-02-04 06:44:35,"@Akhilfrmchd Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/jOKK7TjJfZ"
562864277175173121,2015-02-04 06:44:35,"@SBackBencher Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/2Y3agQNgJg"
562864276319502337,2015-02-04 06:44:35,"@aaniarashid Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/w4cQLZ7naG"
562864276306939905,2015-02-04 06:44:35,"@theshamrankhan Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/2CfNZ8QEZt"
562864276265000960,2015-02-04 06:44:35,"@aksrivastava04 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/UVvmpffgDI"
562864276181123073,2015-02-04 06:44:35,"@gohilgirish Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/icKq9f97Y0"
562864275904294913,2015-02-04 06:44:35,"@AnamikaMishra8 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/MH9xR85XnO"
562864274935402497,2015-02-04 06:44:35,"@SachinVerma83 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/pHRn9GgCJl"
562864274931212289,2015-02-04 06:44:35,"@Aajera Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/YPb0rZIsfK"
562864268627177474,2015-02-04 06:44:33,"@GodfreeUniverse Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/jlWaTCKkSW"
562864267784126464,2015-02-04 06:44:33,"@i_am_nrs Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/qseK7mERJr"
562864267717017601,2015-02-04 06:44:33,"@i_amindelhi Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/JXhbF3yXBT"
562864267092062208,2015-02-04 06:44:33,"@dashkp Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/9ploOS5PLR"
562864266983010305,2015-02-04 06:44:33,"@nitin2412 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/fcI4N74kRG"
562864264944558081,2015-02-04 06:44:32,"@HotChai007 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/H3C0oOZt67"
562864264810348544,2015-02-04 06:44:32,"@chandanchoubey1 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/ZMhklFCUk1"
562864264806150145,2015-02-04 06:44:32,"@utkarshbhatia06 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/wEOmAjihsl"
562864264776794113,2015-02-04 06:44:32,"@KalyugkaArjun Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/EyPRkflVkE"
562864264030191617,2015-02-04 06:44:32,"@baby_girl_riya Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/JaSfBRRS9M"
562864263841456130,2015-02-04 06:44:32,"@purv123z Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/fS47p4BE1o"
562864256878903296,2015-02-04 06:44:31,"@Rajender_Shimla Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/IYCo0VdHu1"
562864256530776066,2015-02-04 06:44:30,"@AlinaMariaTipha Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/CyWT9xThXa"
562864254488150016,2015-02-04 06:44:30,"@Anmol_Manocha Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/JsnoqFmUzJ"
562864254039384067,2015-02-04 06:44:30,"@_TheTrollKillar Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/Qy6hOdLYuP"
562864253057896450,2015-02-04 06:44:30,"@Bharpurdalal Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/5Kebngrl5J"
562864246158266368,2015-02-04 06:44:28,"@S_K_Sharma13 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/BiiWoHo1gP"
562864119406403584,2015-02-04 06:43:58,"@drchandermohan Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/KKQOjvA8cS"
562864119322521600,2015-02-04 06:43:58,"@abhay_ranjan Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/kPKLXAT1LP"
562864117607047168,2015-02-04 06:43:57,"@dcs511u Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/lFfTZhHD1N"
562864117288296448,2015-02-04 06:43:57,"@scsndp Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/uHSSQWXh5z"
562864117284102144,2015-02-04 06:43:57,"@Iam_Prerna Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/kQJvAiF4t3"
562864116210339842,2015-02-04 06:43:57,"@anusuhin Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/9dA58nCIrp"
562864116155809792,2015-02-04 06:43:57,"@gaurav_v15 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/29ORoJB16O"
562864115967090688,2015-02-04 06:43:57,"@amritwafa Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/P6sp8HjduR"
562864115916742656,2015-02-04 06:43:57,"@karansinghkhind Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/DtBqvMLxR3"
562864115820273665,2015-02-04 06:43:57,"@Meghana1101 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/l97EpqmweO"
562864115681886208,2015-02-04 06:43:57,"@Ashish_AAP Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/1QTgcePati"
562864107993726976,2015-02-04 06:43:55,"@RevanthAdepu Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/wvQ3iDhFnu"
562864107557486593,2015-02-04 06:43:55,"@csscaip Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/ueW6Yy53ES"
562864105959489537,2015-02-04 06:43:55,"@darpandelhi Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/CgziBm5Vpd"
562864105250631682,2015-02-04 06:43:54,"@NiharThatte Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/vJbInZv8Bo"
562864105200291841,2015-02-04 06:43:54,"@NandaGopal_Liu Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/gKvC0FAgD5"
562864104944467969,2015-02-04 06:43:54,"@PrinceKumarG Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/TjnJnOJx2z"
562864104915107840,2015-02-04 06:43:54,"@RossChampoin Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/UIF7zL2Qrg"
562864104764080129,2015-02-04 06:43:54,"@rajutiwary85 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/12IO8bbVzj"
562864104369836032,2015-02-04 06:43:54,"@RohitShilpi1000 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/7svvBwJnrU"
562864104248213504,2015-02-04 06:43:54,"@murarikundan Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/JTshP00uhh"
562864104227213312,2015-02-04 06:43:54,"@DrRiazPathan Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/7hjDsCkPLp"
562864104197849088,2015-02-04 06:43:54,"@patrickcihen Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/3OX9HULkF4"
562864102549512192,2015-02-04 06:43:54,"@arvindk077 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/OCNA5IMQ9F"
562864102490767362,2015-02-04 06:43:54,"@babitakamani Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/MRKYci2FfN"
562864097117872128,2015-02-04 06:43:52,"@mahfoozee Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/bYMZUrSI8H"
562864096446775297,2015-02-04 06:43:52,"@raihanreza Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/XfuwoOldcl"
562864096232886272,2015-02-04 06:43:52,"@rajdharmacbe Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/7CVwSXS8L5"
562864093535936512,2015-02-04 06:43:52,"@V1AAP Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/B2hHBzLmgo"
562864093292687360,2015-02-04 06:43:52,"@ayan_sg Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/bhhPy86AKl"
562864093074575361,2015-02-04 06:43:51,"@sanjay_jain_aap Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/PncUChUcQr"
562864093003276291,2015-02-04 06:43:51,"@afixiRanjita Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/OjLkaCPcYC"
562864092575449090,2015-02-04 06:43:51,"@ManIndip Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/TkeK0WQURt"
562864092512522240,2015-02-04 06:43:51,"@prem123456q Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/8FefhdZvSV"
562864092378320897,2015-02-04 06:43:51,"@Rahul_Prasad Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/NmwQp54sNo"
562864092269252609,2015-02-04 06:43:51,"@ashwinpriya Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/DhdVsDyKNK"
562864091342340096,2015-02-04 06:43:51,"@monalisabarik Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/8IsByRGPSV"
562864090973233152,2015-02-04 06:43:51,"@jasdeepksaib Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/AY25UWJUS8"
562864090121777152,2015-02-04 06:43:51,"@coffeewithkiran Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/zkUeyITjvK"
562864085520646145,2015-02-04 06:43:50,"@Sheetal1703 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/8NlEZW9tnY"
562864084648202240,2015-02-04 06:43:49,"@Dashingsat Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/0SnwOBPMwe"
562864084610482176,2015-02-04 06:43:49,"@Anupsinhaivf Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/bJtB1IcKlO"
562864082454585344,2015-02-04 06:43:49,"@bhaktimalik Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/eiWG2HoO4Q"
562864081674469376,2015-02-04 06:43:49,"@vistaneotech Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/Yj7wbFde2C"
562864081619922945,2015-02-04 06:43:49,"@anand_blore Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/kd2LlMznHA"
562864081536032768,2015-02-04 06:43:49,"@angryyoungman11 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/BKpSspQBLI"
562864081447948289,2015-02-04 06:43:49,"@krunaljain1988 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/nTfk9aKnyx"
562864081267621890,2015-02-04 06:43:49,"@TheNarenSharma Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/f9NvZN6W89"
562864080411983872,2015-02-04 06:43:48,"@words_karan Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/CkwrCzu5Pj"
562864079346614272,2015-02-04 06:43:48,"@SenateKc Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/V0YkWdZITd"
562864078713274369,2015-02-04 06:43:48,"@push_cs Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/B5XelSRN8I"
562864078000230401,2015-02-04 06:43:48,"@RahulGhodeshwar Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/ztvRzpLTfO"
562864077488525312,2015-02-04 06:43:48,"@sajid_monsoori Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/PvJo8821Bm"
562864075055857667,2015-02-04 06:43:47,"@neerav1234 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/j1dWjBZwcI"
562864073973706753,2015-02-04 06:43:47,"@SinghAdi18 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/HgOsAWp52G"
562864071020929024,2015-02-04 06:43:46,"@kumarpiyush27 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/YSjBGgHcGf"
562864070643421184,2015-02-04 06:43:46,"@SUD_0107 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/vn6dqNjl1d"
562864070479867904,2015-02-04 06:43:46,"@1975Raman Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/DHrLcugDwV"
562864067724181505,2015-02-04 06:43:45,"@deepakggoyal Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/5p3XpKtJh3"
562864066541387779,2015-02-04 06:43:45,"@marphysmart Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/V7v53JnXuF"
562864064301658112,2015-02-04 06:43:45,"@Sdaljeets Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/7beSAAE6O0"
562864056072429570,2015-02-04 06:43:43,"@GursimerSodhi Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/ryWHhTYc8D"
562864051425120256,2015-02-04 06:43:42,"@RSTVA Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/uU9qD237vO"
562862632647274498,2015-02-04 06:38:03,"@jayrams Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/CXZvTkRSqe"
562862629954527233,2015-02-04 06:38:03,"@ek_voter Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/CkIZP1jjup"
562862628276801538,2015-02-04 06:38:02,"@VinodBichave Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/vaUmY5xLLU"
562862627014320128,2015-02-04 06:38:02,"@iSamarth7093 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/MyRx5f7Dl2"
562862625122689024,2015-02-04 06:38:01,"@jojodrumdumr Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/xmAzmsRcEa"
562862624007028736,2015-02-04 06:38:01,"@avinashpal Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/4bjRUVjrjG"
562862623994437632,2015-02-04 06:38:01,"@shresth31983 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/09Hi5bvyvZ"
562862622220222466,2015-02-04 06:38:01,"@RZ4evr Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/ytIc0Qo7aK"
562862622216048640,2015-02-04 06:38:01,"@ravishahuja Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/eNzlZsCOYu"
562862619150004224,2015-02-04 06:38:00,"@Sangharshkesar Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/pi7CwSfsWL"
562862615605813248,2015-02-04 06:37:59,"@pawankumar1006 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/fFvBc25zY1"
562862614293000192,2015-02-04 06:37:59,"@ashok12343 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/816zRFlPCQ"
562862613126995968,2015-02-04 06:37:59,"@ankitsinghai121 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/mtSPLK94je"
562862574723952640,2015-02-04 06:37:49,"@aneja_dinesh Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/U5aPUKNs0e"
562862570475110402,2015-02-04 06:37:48,"@Socialkelkar Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/Lu4sla6OXV"
562862570131181568,2015-02-04 06:37:48,"@fearless_India Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/Js095D0hIs"
562862568948400128,2015-02-04 06:37:48,"@sajank7019 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/UujxyqIEsl"
562862568688345088,2015-02-04 06:37:48,"@successrgc Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/eQf4exQ4pk"
562862568050798593,2015-02-04 06:37:48,"@PushpendraVerma Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/xy2AwGTzVm"
562862566951895040,2015-02-04 06:37:48,"@sushilkarwa Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/OBXz3Q1uRl"
562862565630676992,2015-02-04 06:37:47,"@ksmaheshwari Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/9EaydlH8Aq"
562862559687368704,2015-02-04 06:37:46,"@AAPROHIT245 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/7fXF6JNDRh"
562862558030594048,2015-02-04 06:37:45,"@anijsw Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/QPZyM2Ctiv"
562862557569228800,2015-02-04 06:37:45,"@sourabhAAP Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/velTsefm1I"
562862555946029056,2015-02-04 06:37:45,"@bipinpsd Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/dSeZ3cEOyL"
562862512543399937,2015-02-04 06:37:35,"@hitesh_jain90 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/hVq3vLwBuM"
562862511729696768,2015-02-04 06:37:34,"@AfixiRama Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/WCEYrfTgGf"
562862506683957250,2015-02-04 06:37:33,"@Anirudd695 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/kEwu6fPY6C"
562862506675544066,2015-02-04 06:37:33,"@vinayanc Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/9tUpeYqah1"
562862505316597762,2015-02-04 06:37:33,"@NitinRaut2 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/xtxDZdbFgj"
562862505316597761,2015-02-04 06:37:33,"@GrgPrateek Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/1xyotkOe0O"
562862504930717696,2015-02-04 06:37:33,"@Inspirealegayc Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/TFv3gdNZq5"
562862504909766657,2015-02-04 06:37:33,"@meet_v_patel Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/LpAFFxRqlz"
562862501944377345,2015-02-04 06:37:32,"@sanjay_nift Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/M0DAtrp6EE"
562862501927600128,2015-02-04 06:37:32,"@SheenuDr Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/UxptNxGtAa"
562862501067780096,2015-02-04 06:37:32,"@anonymous_slc Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/c6CSx7qbeH"
562862453214961665,2015-02-04 06:37:20,"@amitsharma77rf1 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/IHWo23fSh4"
562862453068156928,2015-02-04 06:37:20,"@jadhav_in Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/ALaoquuqEf"
562862452157972481,2015-02-04 06:37:20,"@bful_life Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/GStzxLS6ev"
562862451537219584,2015-02-04 06:37:20,"@iamtiwarivivek Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/c3dYIR1XdV"
562862451520458752,2015-02-04 06:37:20,"@ashish_sahdev Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/9KCisO7rqI"
562862449343627266,2015-02-04 06:37:20,"@iCatty1 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/G4xSQjSwMZ"
562862449272320000,2015-02-04 06:37:20,"@KhnAthar Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/ALksX6PSeE"
562862448462819328,2015-02-04 06:37:19,"@Shar_LeOn Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/0apjPnyzDK"
562862447531667457,2015-02-04 06:37:19,"@AapDeepaktomar Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/scX5biA5lJ"
562862447527477249,2015-02-04 06:37:19,"@communalhindus Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/Zed5uqTsaD"
562862442498498560,2015-02-04 06:37:18,"@IACAbhi Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/jS8K4RnnWQ"
562862398462504962,2015-02-04 06:37:07,"@ksingh1935 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/WesyEEYe2G"
562862396579270657,2015-02-04 06:37:07,"@upadhyayrahul55 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/viLgqd5acC"
562862395585232896,2015-02-04 06:37:07,"@johnbs62 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/heQ0PgUwlz"
562862394603749376,2015-02-04 06:37:07,"@Nitish_Swaroop Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/tkzqvr9oNT"
562862389679628288,2015-02-04 06:37:05,"@newagesong Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/HHf2hfg1S7"
562862387687346176,2015-02-04 06:37:05,"@outthinker83 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/8VrMpLtUn3"
562862343693283329,2015-02-04 06:36:54,"@mastram_69 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/75kkB3Z4a1"
562862342757961729,2015-02-04 06:36:54,"@DaktarBatra Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/7xPEN7RRev"
562862342233677825,2015-02-04 06:36:54,"@ParchandaYash Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/I7mlCAPiGu"
562862342099468288,2015-02-04 06:36:54,"@prerak89 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/k5Tsdgw4Ys"
562862341562593282,2015-02-04 06:36:54,"@Fisk_Lanid Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/BaFJtIEona"
562862341554208768,2015-02-04 06:36:54,"@AamBytes Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/HxRTS0oWFn"
562862337108221952,2015-02-04 06:36:53,"@TrueSwaraj Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/w3ui1peglp"
562862337091448832,2015-02-04 06:36:53,"@NewsHourIndia Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/zwaZoI47T5"
562862332934881280,2015-02-04 06:36:52,"@meerashah5 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/YzRlcwyphY"
562862332901326848,2015-02-04 06:36:52,"@2011guptashalin Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/NIaL5H0P2q"
562862331898916864,2015-02-04 06:36:52,"@bkkumar8284 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/Qt2AZ6ud39"
562862331395596288,2015-02-04 06:36:51,"@RKB_OM Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/wNZkBv4OzJ"
562862330867118082,2015-02-04 06:36:51,"@deshmukhavinash Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/3mUYb24OYF"
562862278975164417,2015-02-04 06:36:39,"@niravshah48 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/LKMBLVn11w"
562862278614458368,2015-02-04 06:36:39,"@S_K_Sharma13 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/CTezfWKU6c"
562862278165684225,2015-02-04 06:36:39,"@shiyadshah Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/ttXg9jfheb"
562862275661672448,2015-02-04 06:36:38,"@ReachHaider Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/4SqQeIBp5Q"
